FROM_ID,TO_ID,DURATION_H,DIST_KM
"10","19",0.263905555555556,9.81013
"10","20",0.210136111111111,7.34112
"10","21",0.228233333333333,7.28059
"10","22",0.152666666666667,5.51799
"10","23",0.192658333333333,6.69544
"10","24",0.254183333333333,8.72385
"10","25",0.282972222222222,10.44216
"10","26",0.291613888888889,10.63308
"10","27",0.248658333333333,9.39792
"10","28",0.282541666666667,9.84306
"10","29",0.245725,8.57122
"10","30",0.282688888888889,10.11989
"10","31",0.349891666666667,13.88084
"10","32",0.289158333333333,13.18369
"10","33",0.299861111111111,13.57517
"10","34",0.320025,11.55671
"10","35",0.3284,11.50774
"10","36",0.367988888888889,13.92125
"11","1",0.508855555555556,16.67523
"11","2",0.236569444444444,9.31438
"11","3",0.243533333333333,9.31517
"11","4",0.150808333333333,4.54396
"11","5",0.0708805555555556,1.68975
"11","6",0.16995,5.52168
"11","7",0.294625,11.56401
"11","8",0.222483333333333,7.97547
"11","9",0.198966666666667,5.51734
"11","10",0.116616666666667,3.57712
"11","11",0,0
"11","12",0.122066666666667,3.10402
"11","13",0.310566666666667,11.80627
"11","14",0.263375,9.2604
"11","15",0.173325,5.92689
"11","16",0.154688888888889,4.89311
"11","17",0.119966666666667,3.58182
"11","18",0.160966666666667,4.56862
"11","19",0.326883333333333,12.12029
"11","20",0.275741666666667,9.83169
"11","21",0.237602777777778,9.42663
"11","22",0.168266666666667,5.2255
"11","23",0.208261111111111,6.40295
"11","24",0.219594444444444,6.20922
"11","25",0.338372222222222,12.37639
"11","26",0.3181,17.06193
"11","27",0.242080555555556,9.95395
"11","28",0.255916666666667,8.97731
"11","29",0.219102777777778,7.70547
"11","30",0.274888888888889,9.91364
"11","31",0.394383333333333,19.20812
"11","32",0.268855555555556,15.05495
"11","33",0.266091666666667,12.59742
"11","34",0.2934,10.69096
"11","35",0.301777777777778,10.64199
"11","36",0.341363888888889,13.0555
"12","1",0.538475,18.59043
"12","2",0.266188888888889,11.22958
"12","3",0.275963888888889,11.71186
"12","4",0.180427777777778,6.45916
"12","5",0.069075,2.72388
"12","6",0.126319444444444,5.31122
"12","7",0.313388888888889,12.63562
"12","8",0.252102777777778,9.89067
"12","9",0.228586111111111,7.43254
"12","10",0.146236111111111,5.49232
"12","11",0.115027777777778,3.04663
"12","12",0,0
"12","13",0.329327777777778,12.87788
"12","14",0.277711111111111,10.01719
"12","15",0.180755555555556,6.87275
"12","16",0.150538888888889,5.26526
"12","17",0.0766861111111111,3.04143
"12","18",0.105830555555556,3.76825
"12","19",0.316272222222222,19.72748
"12","20",0.294502777777778,10.9033
"12","21",0.182469444444444,8.62626
"12","22",0.124986111111111,4.68512
"12","23",0.164980555555556,5.86257
"12","24",0.164458333333333,5.40885
"12","25",0.316388888888889,17.59188
"12","26",0.262963888888889,16.26156
"12","27",0.186947222222222,9.15358
"12","28",0.200783333333333,8.17694
"12","29",0.163966666666667,6.9051
"12","30",0.219752777777778,9.11327
"12","31",0.339247222222222,18.40775
"12","32",0.213722222222222,14.25458
"12","33",0.210958333333333,11.79705
"12","34",0.238266666666667,9.89059
"12","35",0.246641666666667,9.84162
"12","36",0.286230555555556,12.25513
"13","1",0.356008333333333,10.51004
"13","2",0.203063888888889,6.9572
"13","3",0.212838888888889,7.43948
"13","4",0.257105555555556,8.25101
"13","5",0.291311111111111,12.0942
"13","6",0.390377777777778,15.92613
"13","7",0.0543611111111111,1.33247
"13","8",0.152436111111111,4.55112
"13","9",0.216733333333333,7.84079
"13","10",0.241305555555556,9.2625
"13","11",0.310294444444444,11.82202
"13","12",0.346908333333333,13.2618
"13","13",0,0
"13","14",0.148883333333333,4.33496
"13","15",0.189558333333333,7.04242
"13","16",0.220530555555556,8.37017
"13","17",0.272636111111111,10.47482
"13","18",0.338525,21.42534
"13","19",0.139655555555556,4.45948
"13","20",0.102027777777778,2.92763
"13","21",0.241105555555556,8.29688
"13","22",0.267308333333333,10.17705
"13","23",0.320402777777778,12.18481
"13","24",0.400511111111111,20.90877
"13","25",0.158722222222222,5.09152
"13","26",0.177922222222222,6.54028
"13","27",0.235688888888889,7.91241
"13","28",0.325025,16.11662
"13","29",0.314072222222222,17.43955
"13","30",0.369858333333333,19.64772
"13","31",0.225641666666667,8.5302
"13","32",0.164908333333333,7.83305
"13","33",0.253416666666667,13.39126
"13","34",0.362511111111111,17.83027
"13","35",0.370886111111111,17.7813
"13","36",0.410472222222222,20.19481
"14","1",0.432822222222222,13.28452
"14","2",0.239969444444444,7.90726
"14","3",0.249741666666667,8.38954
"14","4",0.255286111111111,8.89769
"14","5",0.245044444444444,9.54749
"14","6",0.344111111111111,13.37942
"14","7",0.131175,4.10696
"14","8",0.160969444444444,4.41069
"14","9",0.198841666666667,6.04772
"14","10",0.216377777777778,7.41146
"14","11",0.264025,9.27531
"14","12",0.294833333333333,9.94051
"14","13",0.147116666666667,4.34922
"14","14",0,0
"14","15",0.123680555555556,3.56902
"14","16",0.168455555555556,5.04888
"14","17",0.220036111111111,6.60564
"14","18",0.287888888888889,13.09115
"14","19",0.157016666666667,4.46826
"14","20",0.112291666666667,2.37464
"14","21",0.170186111111111,4.85021
"14","22",0.200019444444444,6.27404
"14","23",0.258375,8.10385
"14","24",0.348836111111111,11.50582
"14","25",0.168505555555556,4.72436
"14","26",0.174777777777778,4.99972
"14","27",0.168941666666667,5.26504
"14","28",0.259813888888889,8.25203
"14","29",0.263436111111111,9.10536
"14","30",0.319222222222222,11.31353
"14","31",0.238788888888889,7.31709
"14","32",0.191316666666667,8.21721
"14","33",0.249383333333333,8.3593
"14","34",0.297297222222222,9.96568
"14","35",0.305672222222222,9.91671
"14","36",0.345261111111111,12.33021
"15","1",0.434919444444444,13.24454
"15","2",0.162633333333333,5.88368
"15","3",0.172408333333333,6.36597
"15","4",0.161066666666667,5.51844
"15","5",0.150825,6.16823
"15","6",0.249891666666667,10.00016
"15","7",0.171463888888889,6.79838
"15","8",0.114813888888889,3.98663
"15","9",0.121505555555556,4.02414
"15","10",0.122158333333333,4.03221
"15","11",0.169805555555556,5.89605
"15","12",0.200061111111111,6.91322
"15","13",0.187405555555556,7.04063
"15","14",0.124016666666667,3.5844
"15","15",0,0
"15","16",0.0736805555555556,2.0216
"15","17",0.125786111111111,4.12625
"15","18",0.219475,7.96485
"15","19",0.187527777777778,6.44429
"15","20",0.152580555555556,5.06605
"15","21",0.124477777777778,3.62034
"15","22",0.110344444444444,3.66029
"15","23",0.168697222222222,5.4901
"15","24",0.259158333333333,8.89207
"15","25",0.199013888888889,6.70039
"15","26",0.205286111111111,6.97575
"15","27",0.147891666666667,5.14028
"15","28",0.192844444444444,6.17305
